IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,RT,PT,accuracy,key,stim,acc00,acc0,time0,key0,stim0,y,exp,err00,err0,time,key_rep,stim_rep,key_stim_rep,time_rep
NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,f,1,2.0778,4,0,16,1,1,NA,NA,NA,NA,NA,2077.7999999999997,668.9,1,f,f,1,1,601.0500000000001,f,f,1,memory_color_long,-0.5,-0.5,0.6688999999999999,TRUE,TRUE,TRUE,FALSE
NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,j,1,2.0617,4,2,18,2,1,NA,NA,NA,NA,NA,2061.7000000000003,995.85,1,j,j,1,1,488.5500000000001,k,k,1,memory_color_long,-0.5,-0.5,0.99585,FALSE,FALSE,FALSE,FALSE
NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,j,1,1.9833,5,0,20,2,1,NA,NA,NA,NA,NA,1983.3,331.65,1,j,j,1,0,213.24999999999994,d,k,1,memory_color_long,-0.5,0.5,0.33165,FALSE,FALSE,FALSE,FALSE
NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,j,1,2.0166,5,1,21,2,1,NA,NA,NA,NA,NA,2016.6,838.3,1,j,j,0,1,331.65,j,j,1,memory_color_long,0.5,-0.5,0.8382999999999999,TRUE,TRUE,TRUE,FALSE
NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,f,1,2.0001,5,2,22,1,1,NA,NA,NA,NA,NA,2000.1000000000001,855.0500000000001,1,f,f,1,1,838.3,j,j,1,memory_color_long,-0.5,-0.5,0.8550500000000001,FALSE,FALSE,FALSE,FALSE
NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,f,1,2.0078,6,0,24,1,1,NA,NA,NA,NA,NA,2007.8,903.9000000000001,1,f,f,1,1,362.24999999999994,f,f,1,memory_color_long,-0.5,-0.5,0.9039,TRUE,TRUE,TRUE,FALSE
NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,k,1,2.0345,6,1,25,3,1,NA,NA,NA,NA,NA,2034.5,702.25,1,k,k,1,1,903.9000000000001,f,f,1,memory_color_long,-0.5,-0.5,0.70225,FALSE,FALSE,FALSE,FALSE
NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,f,1,2.051,6,2,26,1,1,NA,NA,NA,NA,NA,2051,705.5,1,f,f,1,1,702.25,k,k,1,memory_color_long,-0.5,-0.5,0.7055,FALSE,FALSE,FALSE,FALSE
NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,k,1,2.0191,6,3,27,3,1,NA,NA,NA,NA,NA,2019.1,664.55,1,k,k,1,1,705.5,f,f,1,memory_color_long,-0.5,-0.5,0.66455,FALSE,FALSE,FALSE,FALSE
NA,1.44,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,k,1,2.0673,7,0,28,3,1,NA,NA,NA,NA,NA,2067.2999999999997,313.65,1,k,k,1,1,664.55,k,k,1,memory_color_long,-0.5,-0.5,0.31365,TRUE,TRUE,TRUE,FALSE
NA,1.54,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,k,1,2.0172,7,2,30,3,1,NA,NA,NA,NA,NA,2017.1999999999998,238.5999999999999,1,k,k,1,1,221.65000000000012,k,k,1,memory_color_long,-0.5,-0.5,0.2385999999999999,TRUE,TRUE,TRUE,FALSE
NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,d,1,2.0448,7,3,31,0,1,NA,NA,NA,NA,NA,2044.8,572.4,1,d,d,1,1,238.5999999999999,k,k,1,memory_color_long,-0.5,-0.5,0.5724,FALSE,FALSE,FALSE,FALSE
NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,k,1,2.0408,8,2,34,3,1,NA,NA,NA,NA,NA,2040.8,795.4,1,k,k,1,1,557.4499999999999,d,d,1,memory_color_long,-0.5,-0.5,0.7954,FALSE,FALSE,FALSE,FALSE
NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,j,1,1.9672,8,3,35,2,1,NA,NA,NA,NA,NA,1967.2,713.6,1,j,j,1,1,795.4,k,k,1,memory_color_long,-0.5,-0.5,0.7136,FALSE,FALSE,FALSE,FALSE
NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,j,1,2.0766,9,1,37,2,1,NA,NA,NA,NA,NA,2076.6,563.3000000000001,1,j,j,1,1,258.2500000000001,d,d,1,memory_color_long,-0.5,-0.5,0.5633,FALSE,FALSE,FALSE,FALSE
NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,d,1,2.0334,9,2,38,0,1,NA,NA,NA,NA,NA,2033.3999999999999,876.6999999999999,1,d,d,1,1,563.3000000000001,j,j,1,memory_color_long,-0.5,-0.5,0.8766999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.39,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,8,Ontime,long,k,1,2.0895,9,3,39,3,1,NA,NA,NA,NA,NA,2089.5,349.7500000000001,1,k,k,1,1,876.6999999999999,d,d,1,memory_color_long,-0.5,-0.5,0.3497500000000001,FALSE,FALSE,FALSE,FALSE
NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,k,1,1.9999,0,0,0,3,1,NA,NA,NA,NA,NA,1999.9,609.95,1,k,k,1,1,349.7500000000001,k,k,1,memory_color_long,-0.5,-0.5,0.60995,TRUE,TRUE,TRUE,FALSE
NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,j,1,1.9942,0,2,2,2,1,NA,NA,NA,NA,NA,1994.2,862.1,1,j,j,1,0,564,d,f,1,memory_color_long,-0.5,0.5,0.8621,FALSE,FALSE,FALSE,FALSE
NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,j,1,2.0571,0,3,3,2,1,NA,NA,NA,NA,NA,2057.1000000000004,408.55000000000007,1,j,j,0,1,862.1,j,j,1,memory_color_long,0.5,-0.5,0.4085500000000001,TRUE,TRUE,TRUE,FALSE
NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,k,1,2.0339,1,1,5,3,1,NA,NA,NA,NA,NA,2033.9,631.95,1,k,k,1,1,760.2499999999999,d,d,1,memory_color_long,-0.5,-0.5,0.63195,FALSE,FALSE,FALSE,FALSE
NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,d,1,1.9777,1,2,6,0,1,NA,NA,NA,NA,NA,1977.7,478.85,1,d,d,1,1,631.95,k,k,1,memory_color_long,-0.5,-0.5,0.47885,FALSE,FALSE,FALSE,FALSE
NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,j,1,2.0006,1,3,7,2,1,NA,NA,NA,NA,NA,2000.6,915.3,1,j,j,1,1,478.85,d,d,1,memory_color_long,-0.5,-0.5,0.9153,FALSE,FALSE,FALSE,FALSE
NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,f,1,2.0391,2,0,8,1,1,NA,NA,NA,NA,NA,2039.1,769.55,1,f,f,1,1,915.3,j,j,1,memory_color_long,-0.5,-0.5,0.76955,FALSE,FALSE,FALSE,FALSE
NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,k,1,1.9873,2,1,9,3,1,NA,NA,NA,NA,NA,1987.3,328.65,1,k,k,1,1,769.55,f,f,1,memory_color_long,-0.5,-0.5,0.32865,FALSE,FALSE,FALSE,FALSE
NA,1.42,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,j,1,2.0162,2,2,10,2,1,NA,NA,NA,NA,NA,2016.2,298.1,1,j,j,1,1,328.65,k,k,1,memory_color_long,-0.5,-0.5,0.29810000000000003,FALSE,FALSE,FALSE,FALSE
NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,k,1,2.0344,2,3,11,3,1,NA,NA,NA,NA,NA,2034.4000000000003,652.2000000000002,1,k,k,1,1,298.1,j,j,1,memory_color_long,-0.5,-0.5,0.6522000000000001,FALSE,FALSE,FALSE,FALSE
NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,k,1,2.0452,3,0,12,3,1,NA,NA,NA,NA,NA,2045.1999999999998,682.5999999999999,1,k,k,1,1,652.2000000000002,k,k,1,memory_color_long,-0.5,-0.5,0.6825999999999999,TRUE,TRUE,TRUE,FALSE
NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,d,1,2.0345,3,1,13,0,1,NA,NA,NA,NA,NA,2034.5,627.25,1,d,d,1,1,682.5999999999999,k,k,1,memory_color_long,-0.5,-0.5,0.62725,FALSE,FALSE,FALSE,FALSE
NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,j,1,2.0843,3,2,14,2,1,NA,NA,NA,NA,NA,2084.2999999999997,852.15,1,j,j,1,1,627.25,d,d,1,memory_color_long,-0.5,-0.5,0.85215,FALSE,FALSE,FALSE,FALSE
NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,d,1,2.0222,4,1,17,0,1,NA,NA,NA,NA,NA,2022.2000000000003,436.10000000000014,1,d,d,1,1,245.34999999999997,f,f,1,memory_color_long,-0.5,-0.5,0.43610000000000015,FALSE,FALSE,FALSE,FALSE
NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,d,1,2.0064,4,2,18,0,1,NA,NA,NA,NA,NA,2006.4,573.2000000000002,1,d,d,1,1,436.10000000000014,d,d,1,memory_color_long,-0.5,-0.5,0.5732000000000002,TRUE,TRUE,TRUE,FALSE
NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,d,1,2.0428,4,3,19,0,1,NA,NA,NA,NA,NA,2042.8000000000002,261.4000000000001,1,d,d,1,1,573.2000000000002,d,d,1,memory_color_long,-0.5,-0.5,0.2614000000000001,TRUE,TRUE,TRUE,FALSE
NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,k,1,2.0166,5,0,20,3,1,NA,NA,NA,NA,NA,2016.6,973.3,1,k,k,1,1,261.4000000000001,d,d,1,memory_color_long,-0.5,-0.5,0.9732999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,f,1,1.9837,5,2,22,1,1,NA,NA,NA,NA,NA,1983.7,986.85,1,f,f,1,0,298.2499999999999,d,f,1,memory_color_long,-0.5,0.5,0.98685,FALSE,TRUE,FALSE,FALSE
NA,1.41,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,k,1,1.9934,6,1,25,3,1,NA,NA,NA,NA,NA,1993.4,291.70000000000005,1,k,k,1,1,271.8499999999999,k,k,1,memory_color_long,-0.5,-0.5,0.29170000000000007,TRUE,TRUE,TRUE,FALSE
NA,1.55,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,k,1,1.9719,6,2,26,3,1,NA,NA,NA,NA,NA,1971.9,210.94999999999996,1,k,k,1,1,291.70000000000005,k,k,1,memory_color_long,-0.5,-0.5,0.21094999999999997,TRUE,TRUE,TRUE,FALSE
NA,1.41,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,d,0,2.0171,6,3,27,1,1,NA,NA,NA,NA,NA,2017.1000000000001,303.5500000000001,0,d,f,1,1,210.94999999999996,k,k,0,memory_color_long,-0.5,-0.5,0.3035500000000001,FALSE,FALSE,FALSE,FALSE
NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,d,1,2.0744,7,1,29,0,1,NA,NA,NA,NA,NA,2074.3999999999996,927.1999999999999,1,d,d,0,1,266.05,j,j,1,memory_color_long,0.5,-0.5,0.9271999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.43,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,d,1,2.0335,7,2,30,0,1,NA,NA,NA,NA,NA,2033.5,301.75000000000006,1,d,d,1,1,927.1999999999999,d,d,1,memory_color_long,-0.5,-0.5,0.3017500000000001,TRUE,TRUE,TRUE,FALSE
NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,j,1,2.074,8,0,32,2,1,NA,NA,NA,NA,NA,2074,556.9999999999999,1,j,j,1,1,192.64999999999998,d,d,1,memory_color_long,-0.5,-0.5,0.5569999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,k,1,1.9657,8,1,33,3,1,NA,NA,NA,NA,NA,1965.7,912.8499999999999,1,k,k,1,1,556.9999999999999,j,j,1,memory_color_long,-0.5,-0.5,0.9128499999999999,FALSE,FALSE,FALSE,FALSE
NA,1.48,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,j,1,2.05,8,2,34,2,1,NA,NA,NA,NA,NA,2050,284.99999999999994,1,j,j,1,1,912.8499999999999,k,k,1,memory_color_long,-0.5,-0.5,0.2849999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,j,1,2.0833,8,3,35,2,1,NA,NA,NA,NA,NA,2083.2999999999997,506.6499999999999,1,j,j,1,1,284.99999999999994,j,j,1,memory_color_long,-0.5,-0.5,0.5066499999999999,TRUE,TRUE,TRUE,FALSE
NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,f,1,2.0764,9,0,36,1,1,NA,NA,NA,NA,NA,2076.4,868.1999999999999,1,f,f,1,1,506.6499999999999,j,j,1,memory_color_long,-0.5,-0.5,0.8682,FALSE,FALSE,FALSE,FALSE
NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,f,1,2.0506,9,1,37,1,1,NA,NA,NA,NA,NA,2050.6000000000004,560.3000000000001,1,f,f,1,1,868.1999999999999,f,f,1,memory_color_long,-0.5,-0.5,0.5603,TRUE,TRUE,TRUE,FALSE
NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,d,1,2.005,9,2,38,0,1,NA,NA,NA,NA,NA,2005,477.49999999999994,1,d,d,1,1,560.3000000000001,f,f,1,memory_color_long,-0.5,-0.5,0.4774999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,9,Ontime,long,f,1,2.0403,9,3,39,1,1,NA,NA,NA,NA,NA,2040.2999999999997,790.1499999999999,1,f,f,1,1,477.49999999999994,d,d,1,memory_color_long,-0.5,-0.5,0.7901499999999999,FALSE,FALSE,FALSE,FALSE
NA,1.16,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,k,1,2.0735,0,2,2,3,1,NA,NA,NA,NA,NA,2073.5,456.7500000000001,1,k,k,1,1,208.09999999999997,j,j,1,memory_color_long,-0.5,-0.5,0.4567500000000001,FALSE,FALSE,FALSE,FALSE
NA,1.61,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,k,1,2.0836,0,3,3,3,1,NA,NA,NA,NA,NA,2083.6,236.8,1,k,k,1,1,456.7500000000001,k,k,1,memory_color_long,-0.5,-0.5,0.2368,TRUE,TRUE,TRUE,FALSE
NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,j,1,2.0334,1,0,4,2,1,NA,NA,NA,NA,NA,2033.3999999999999,591.6999999999999,1,j,j,1,1,236.8,k,k,1,memory_color_long,-0.5,-0.5,0.5916999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,d,1,2.0027,1,1,5,0,1,NA,NA,NA,NA,NA,2002.6999999999998,801.35,1,d,d,1,1,591.6999999999999,j,j,1,memory_color_long,-0.5,-0.5,0.80135,FALSE,FALSE,FALSE,FALSE
NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,d,1,2.0833,1,2,6,0,1,NA,NA,NA,NA,NA,2083.2999999999997,636.65,1,d,d,1,1,801.35,d,d,1,memory_color_long,-0.5,-0.5,0.6366499999999999,TRUE,TRUE,TRUE,FALSE
NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,d,1,2.028,2,0,8,0,1,NA,NA,NA,NA,NA,2028,884,1,d,d,1,1,1009.9,j,j,1,memory_color_long,-0.5,-0.5,0.884,FALSE,FALSE,FALSE,FALSE
NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,d,1,2.0274,2,1,9,0,1,NA,NA,NA,NA,NA,2027.4,538.7,1,d,d,1,1,884,d,d,1,memory_color_long,-0.5,-0.5,0.5387000000000001,TRUE,TRUE,TRUE,FALSE
NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5e1553fd1e2e58b6448d8dcc,2021-09-28_13h06.50.692,forced_choiceRT_color,2021.2.3,Win32,59.48839976,NA,NA,NA,NA,NA,NA,NA,10,Ontime,long,f,1,2.033,3,0,12,1,1,NA,NA,NA,NA,NA,2033,831.4999999999999,1,f,f,1,1,458.5500000000001,k,k,1,memory_color_long,-0.5,-0.5,0.8314999999999999,FALSE,FALSE,FALSE,FALSE
