IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,RT,PT,accuracy,key,stim,acc00,acc0,time0,key0,stim0,y,exp,err00,err0,time,key_rep,stim_rep,key_stim_rep,time_rep
NA,1.91,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,5,Ontime,short,j,0,2.036,7,1,29,3,1,NA,NA,NA,NA,NA,2036,63.00000000000006,0,j,k,1,1,214.50000000000003,j,j,0,memory_color_short,-0.5,-0.5,0.06300000000000006,TRUE,FALSE,FALSE,FALSE
NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,5,Ontime,short,f,1,2.039,7,2,30,1,1,NA,NA,NA,NA,NA,2039.0000000000002,829.5000000000001,1,f,f,1,0,63.00000000000006,j,k,1,memory_color_short,-0.5,0.5,0.8295000000000001,FALSE,FALSE,FALSE,TRUE
NA,1.57,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,5,Ontime,short,j,1,2.086,7,3,31,2,1,NA,NA,NA,NA,NA,2086,257.9999999999999,1,j,j,0,1,829.5000000000001,f,f,1,memory_color_short,0.5,-0.5,0.2579999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,5,Ontime,short,k,1,1.958,8,0,32,3,1,NA,NA,NA,NA,NA,1958,374,1,k,k,1,1,257.9999999999999,j,j,1,memory_color_short,-0.5,-0.5,0.374,FALSE,FALSE,FALSE,FALSE
NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,5,Ontime,short,d,1,2.026,8,3,35,0,1,NA,NA,NA,NA,NA,2025.9999999999998,407.99999999999994,1,d,d,1,0,225.99999999999997,j,f,1,memory_color_short,-0.5,0.5,0.4079999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,5,Ontime,short,k,1,2.041,9,0,36,3,1,NA,NA,NA,NA,NA,2041,385.49999999999994,1,k,k,0,1,407.99999999999994,d,d,1,memory_color_short,0.5,-0.5,0.38549999999999995,FALSE,FALSE,FALSE,FALSE
NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,5,Ontime,short,d,1,2.012,9,1,37,0,1,NA,NA,NA,NA,NA,2012,406,1,d,d,1,1,385.49999999999994,k,k,1,memory_color_short,-0.5,-0.5,0.406,FALSE,FALSE,FALSE,FALSE
NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,5,Ontime,short,d,1,2.037,9,2,38,0,1,NA,NA,NA,NA,NA,2037,893.5,1,d,d,1,1,406,d,d,1,memory_color_short,-0.5,-0.5,0.8935,TRUE,TRUE,TRUE,FALSE
NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,5,Ontime,short,d,1,2.015,9,3,39,0,1,NA,NA,NA,NA,NA,2015.0000000000002,687.5,1,d,d,1,1,893.5,d,d,1,memory_color_short,-0.5,-0.5,0.6875,TRUE,TRUE,TRUE,FALSE
NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,d,1,2.037,0,1,1,0,1,NA,NA,NA,NA,NA,2037,708.4999999999999,1,d,d,1,1,280.0000000000001,k,k,1,memory_color_short,-0.5,-0.5,0.7084999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,j,1,2.041,0,2,2,2,1,NA,NA,NA,NA,NA,2041,800.5,1,j,j,1,1,708.4999999999999,d,d,1,memory_color_short,-0.5,-0.5,0.8005,FALSE,FALSE,FALSE,FALSE
NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,k,1,2.003,0,3,3,3,1,NA,NA,NA,NA,NA,2003,576.5,1,k,k,1,1,800.5,j,j,1,memory_color_short,-0.5,-0.5,0.5765,FALSE,FALSE,FALSE,FALSE
NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,j,1,2.078,1,0,4,2,1,NA,NA,NA,NA,NA,2078,498.9999999999999,1,j,j,1,1,576.5,k,k,1,memory_color_short,-0.5,-0.5,0.4989999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.51,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,1.994,1,1,5,1,1,NA,NA,NA,NA,NA,1994,242,1,f,f,1,1,498.9999999999999,j,j,1,memory_color_short,-0.5,-0.5,0.242,FALSE,FALSE,FALSE,FALSE
NA,1.53,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,k,1,1.949,1,2,6,3,1,NA,NA,NA,NA,NA,1949,209.50000000000003,1,k,k,1,1,242,f,f,1,memory_color_short,-0.5,-0.5,0.20950000000000002,FALSE,FALSE,FALSE,FALSE
NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,2.006,1,3,7,1,1,NA,NA,NA,NA,NA,2005.9999999999998,837.9999999999999,1,f,f,1,1,209.50000000000003,k,k,1,memory_color_short,-0.5,-0.5,0.8379999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,j,1,2.019,2,0,8,2,1,NA,NA,NA,NA,NA,2019.0000000000002,719.5,1,j,j,1,1,837.9999999999999,f,f,1,memory_color_short,-0.5,-0.5,0.7195,FALSE,FALSE,FALSE,FALSE
NA,1.66,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,0,2.092,2,1,9,0,1,NA,NA,NA,NA,NA,2092,216.00000000000009,0,f,d,1,1,719.5,j,j,0,memory_color_short,-0.5,-0.5,0.21600000000000008,FALSE,FALSE,FALSE,FALSE
NA,1.59,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,d,1,2.025,2,3,11,0,1,NA,NA,NA,NA,NA,2025,217.49999999999991,1,d,d,0,1,-746,d,d,1,memory_color_short,0.5,-0.5,0.21749999999999992,TRUE,TRUE,TRUE,TRUE
NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,1.983,3,0,12,1,1,NA,NA,NA,NA,NA,1983,776.5000000000001,1,f,f,1,1,217.49999999999991,d,d,1,memory_color_short,-0.5,-0.5,0.7765000000000001,FALSE,FALSE,FALSE,FALSE
NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,k,1,2.093,3,1,13,3,1,NA,NA,NA,NA,NA,2093,566.5,1,k,k,1,1,776.5000000000001,f,f,1,memory_color_short,-0.5,-0.5,0.5665,FALSE,FALSE,FALSE,FALSE
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,2.092,3,2,14,1,1,NA,NA,NA,NA,NA,2092,546,1,f,f,1,1,566.5,k,k,1,memory_color_short,-0.5,-0.5,0.546,FALSE,FALSE,FALSE,FALSE
NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,2.032,3,3,15,1,1,NA,NA,NA,NA,NA,2032,541,1,f,f,1,1,546,f,f,1,memory_color_short,-0.5,-0.5,0.541,TRUE,TRUE,TRUE,FALSE
NA,1.42,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,2.056,4,0,16,1,1,NA,NA,NA,NA,NA,2056,318.00000000000006,1,f,f,1,1,541,f,f,1,memory_color_short,-0.5,-0.5,0.31800000000000006,TRUE,TRUE,TRUE,FALSE
NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,k,1,2.002,4,1,17,3,1,NA,NA,NA,NA,NA,2001.9999999999998,480.9999999999999,1,k,k,1,1,318.00000000000006,f,f,1,memory_color_short,-0.5,-0.5,0.48099999999999987,FALSE,FALSE,FALSE,FALSE
NA,1.38,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,d,1,2.026,4,2,18,0,1,NA,NA,NA,NA,NA,2025.9999999999998,322.99999999999994,1,d,d,1,1,480.9999999999999,k,k,1,memory_color_short,-0.5,-0.5,0.32299999999999995,FALSE,FALSE,FALSE,FALSE
NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,j,1,2.07,4,3,19,2,1,NA,NA,NA,NA,NA,2070,419.99999999999994,1,j,j,1,1,322.99999999999994,d,d,1,memory_color_short,-0.5,-0.5,0.41999999999999993,FALSE,FALSE,FALSE,FALSE
NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,k,1,1.941,5,0,20,3,1,NA,NA,NA,NA,NA,1941,335.5,1,k,k,1,1,419.99999999999994,j,j,1,memory_color_short,-0.5,-0.5,0.3355,FALSE,FALSE,FALSE,FALSE
NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,d,1,1.978,5,1,21,0,1,NA,NA,NA,NA,NA,1978,228.99999999999997,1,d,d,1,1,335.5,k,k,1,memory_color_short,-0.5,-0.5,0.22899999999999998,FALSE,FALSE,FALSE,FALSE
NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,d,1,2.007,5,2,22,0,1,NA,NA,NA,NA,NA,2007.0000000000002,518.5000000000001,1,d,d,1,1,228.99999999999997,d,d,1,memory_color_short,-0.5,-0.5,0.5185000000000001,TRUE,TRUE,TRUE,FALSE
NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,j,1,2.039,5,3,23,2,1,NA,NA,NA,NA,NA,2039.0000000000002,679.5,1,j,j,1,1,518.5000000000001,d,d,1,memory_color_short,-0.5,-0.5,0.6795,FALSE,FALSE,FALSE,FALSE
NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,k,1,2.036,6,0,24,3,1,NA,NA,NA,NA,NA,2036,473,1,k,k,1,1,679.5,j,j,1,memory_color_short,-0.5,-0.5,0.473,FALSE,FALSE,FALSE,FALSE
NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,j,1,1.988,6,1,25,2,1,NA,NA,NA,NA,NA,1988,724,1,j,j,1,1,473,k,k,1,memory_color_short,-0.5,-0.5,0.724,FALSE,FALSE,FALSE,FALSE
NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,1.954,6,2,26,1,1,NA,NA,NA,NA,NA,1954,277,1,f,f,1,1,724,j,j,1,memory_color_short,-0.5,-0.5,0.277,FALSE,FALSE,FALSE,FALSE
NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,d,1,2.095,6,3,27,0,1,NA,NA,NA,NA,NA,2095,107.50000000000016,1,d,d,1,1,277,f,f,1,memory_color_short,-0.5,-0.5,0.10750000000000015,FALSE,FALSE,FALSE,FALSE
NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,k,1,1.947,7,0,28,3,1,NA,NA,NA,NA,NA,1947,893.5000000000001,1,k,k,1,1,107.50000000000016,d,d,1,memory_color_short,-0.5,-0.5,0.8935000000000001,FALSE,FALSE,FALSE,FALSE
NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,j,1,2.018,7,1,29,2,1,NA,NA,NA,NA,NA,2017.9999999999998,998.9999999999999,1,j,j,1,1,893.5000000000001,k,k,1,memory_color_short,-0.5,-0.5,0.9989999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,j,1,1.943,7,2,30,2,1,NA,NA,NA,NA,NA,1943,311.5,1,j,j,1,1,998.9999999999999,j,j,1,memory_color_short,-0.5,-0.5,0.3115,TRUE,TRUE,TRUE,FALSE
NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,1.982,7,3,31,1,1,NA,NA,NA,NA,NA,1982,291.00000000000006,1,f,f,1,1,311.5,j,j,1,memory_color_short,-0.5,-0.5,0.29100000000000004,FALSE,FALSE,FALSE,FALSE
NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,j,1,2.041,8,0,32,2,1,NA,NA,NA,NA,NA,2041,965.4999999999999,1,j,j,1,1,291.00000000000006,f,f,1,memory_color_short,-0.5,-0.5,0.9654999999999999,FALSE,FALSE,FALSE,FALSE
NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,1.917,8,1,33,1,1,NA,NA,NA,NA,NA,1917,358.50000000000006,1,f,f,1,1,965.4999999999999,j,j,1,memory_color_short,-0.5,-0.5,0.35850000000000004,FALSE,FALSE,FALSE,FALSE
NA,1.38,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,1,2.089,8,2,34,1,1,NA,NA,NA,NA,NA,2089,354.50000000000006,1,f,f,1,1,358.50000000000006,f,f,1,memory_color_short,-0.5,-0.5,0.35450000000000004,TRUE,TRUE,TRUE,FALSE
NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,d,1,2.059,8,3,35,0,1,NA,NA,NA,NA,NA,2059,864.5,1,d,d,1,1,354.50000000000006,f,f,1,memory_color_short,-0.5,-0.5,0.8645,FALSE,FALSE,FALSE,FALSE
NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,d,1,1.973,9,0,36,0,1,NA,NA,NA,NA,NA,1973,591.5,1,d,d,1,1,864.5,d,d,1,memory_color_short,-0.5,-0.5,0.5915,TRUE,TRUE,TRUE,FALSE
NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,k,1,1.944,9,1,37,3,1,NA,NA,NA,NA,NA,1944,387,1,k,k,1,1,591.5,d,d,1,memory_color_short,-0.5,-0.5,0.387,FALSE,FALSE,FALSE,FALSE
NA,1.57,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,6,Ontime,short,f,0,2.073,9,2,38,2,1,NA,NA,NA,NA,NA,2073,251.49999999999994,0,f,j,1,1,387,k,k,0,memory_color_short,-0.5,-0.5,0.25149999999999995,FALSE,FALSE,FALSE,FALSE
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,f,1,2.072,0,1,1,1,1,NA,NA,NA,NA,NA,2072,536,1,f,f,0,1,487.5,d,d,1,memory_color_short,0.5,-0.5,0.536,FALSE,FALSE,FALSE,FALSE
NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,j,1,1.956,0,2,2,2,1,NA,NA,NA,NA,NA,1956,493,1,j,j,1,1,536,f,f,1,memory_color_short,-0.5,-0.5,0.493,FALSE,FALSE,FALSE,FALSE
NA,1.58,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,f,1,2.043,0,3,3,1,1,NA,NA,NA,NA,NA,2043.0000000000002,231.50000000000003,1,f,f,1,1,493,j,j,1,memory_color_short,-0.5,-0.5,0.23150000000000004,FALSE,FALSE,FALSE,FALSE
NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,f,1,1.904,1,0,4,1,1,NA,NA,NA,NA,NA,1904,341.99999999999994,1,f,f,1,1,231.50000000000003,f,f,1,memory_color_short,-0.5,-0.5,0.34199999999999997,TRUE,TRUE,TRUE,FALSE
NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,k,1,1.935,1,1,5,3,1,NA,NA,NA,NA,NA,1935,917.5,1,k,k,1,1,341.99999999999994,f,f,1,memory_color_short,-0.5,-0.5,0.9175,FALSE,FALSE,FALSE,FALSE
NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,j,1,1.96,1,3,7,2,1,NA,NA,NA,NA,NA,1960,339.99999999999994,1,j,j,1,0,215.00000000000009,f,j,1,memory_color_short,-0.5,0.5,0.33999999999999997,FALSE,TRUE,FALSE,FALSE
NA,1.59,NA,NA,NA,NA,NA,NA,NA,NA,d,orange,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,d,1,2.032,2,0,8,0,1,NA,NA,NA,NA,NA,2032,220.99999999999997,1,d,d,0,1,339.99999999999994,j,j,1,memory_color_short,0.5,-0.5,0.22099999999999997,FALSE,FALSE,FALSE,FALSE
NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,f,blue,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,f,1,1.992,2,1,9,1,1,NA,NA,NA,NA,NA,1992,476,1,f,f,1,1,220.99999999999997,d,d,1,memory_color_short,-0.5,-0.5,0.476,FALSE,FALSE,FALSE,FALSE
NA,1.82,NA,NA,NA,NA,NA,NA,NA,NA,j,red,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,f,0,2.085,2,2,10,2,1,NA,NA,NA,NA,NA,2085,132.49999999999994,0,f,j,1,1,476,f,f,0,memory_color_short,-0.5,-0.5,0.13249999999999995,TRUE,FALSE,FALSE,FALSE
NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,k,purple,5f511ab38505ac2e8fbfac5e,2021-09-27_17h24.31.798,forced_choiceRT_color,2021.2.3,MacIntel,43.47826087,NA,NA,NA,NA,NA,NA,NA,7,Ontime,short,k,1,2.054,2,3,11,3,1,NA,NA,NA,NA,NA,2054,831.9999999999999,1,k,k,1,0,132.49999999999994,f,j,1,memory_color_short,-0.5,0.5,0.8319999999999999,FALSE,FALSE,FALSE,FALSE
