IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,RT,PT,PT_scale,accuracy,key,stim,acc00,acc0,time0,key0,stim0,y,exp,err00,err0,time,key_rep,stim_rep,key_stim_rep,time_rep
NA,0,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,1,1.986,3,1,13,3,1,NA,NA,NA,NA,NA,1986,993,2,1,j,j,0,1,1641.2000000000003,g,g,1,memory,0.5,-0.5,0.993,FALSE,FALSE,FALSE,FALSE
NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,g,1,1.9495,3,2,14,1,1,NA,NA,NA,NA,NA,1949.5,729.75,2,1,g,g,1,1,993,j,j,1,memory,-0.5,-0.5,0.72975,FALSE,FALSE,FALSE,FALSE
NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,f,1,1.9315,3,3,15,0,1,NA,NA,NA,NA,NA,1931.5,470.75,2,1,f,f,1,1,729.75,g,g,1,memory,-0.5,-0.5,0.47075,FALSE,FALSE,FALSE,FALSE
NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,g,0,1.9983,4,0,16,2,1,NA,NA,NA,NA,NA,1998.3,429.15000000000003,2,0,g,h,1,1,470.75,f,f,0,memory,-0.5,-0.5,0.42915000000000003,FALSE,FALSE,FALSE,FALSE
NA,1.58,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,1,1.9423,4,1,17,3,1,NA,NA,NA,NA,NA,1942.3,181.14999999999992,2,1,j,j,1,0,429.15000000000003,g,h,1,memory,-0.5,0.5,0.18114999999999992,FALSE,FALSE,FALSE,FALSE
NA,1.98,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,1,2.0127,4,2,18,3,1,NA,NA,NA,NA,NA,2012.7,16.350000000000087,2,1,j,j,0,1,181.14999999999992,j,j,1,memory,0.5,-0.5,0.016350000000000087,TRUE,TRUE,TRUE,FALSE
NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,1,1.9959,5,0,20,3,1,NA,NA,NA,NA,NA,1995.9,917.95,2,1,j,j,1,1,346.04999999999995,j,j,1,memory,-0.5,-0.5,0.91795,TRUE,TRUE,TRUE,FALSE
NA,1.79,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,0,2.0455,5,1,21,2,1,NA,NA,NA,NA,NA,2045.5,127.75000000000003,2,0,j,h,1,1,917.95,j,j,0,memory,-0.5,-0.5,0.12775000000000003,TRUE,FALSE,FALSE,FALSE
NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,1,2.0446,5,2,22,3,1,NA,NA,NA,NA,NA,2044.6,502.29999999999995,2,1,j,j,1,0,127.75000000000003,j,h,1,memory,-0.5,0.5,0.5023,TRUE,FALSE,TRUE,FALSE
NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,f,1,2.0851,6,0,24,0,1,NA,NA,NA,NA,NA,2085.1000000000004,572.5500000000001,2,1,f,f,1,1,451.5,g,g,1,memory,-0.5,-0.5,0.5725500000000001,FALSE,FALSE,FALSE,FALSE
NA,1.97,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,0,2.0633,6,2,26,2,1,NA,NA,NA,NA,NA,2063.2999999999997,46.64999999999997,2,0,j,h,1,1,726.85,f,f,0,memory,-0.5,-0.5,0.04664999999999997,FALSE,FALSE,FALSE,FALSE
NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,h,1,1.9031,6,3,27,2,1,NA,NA,NA,NA,NA,1903.1,251.55000000000004,2,1,h,h,1,0,46.64999999999997,j,h,1,memory,-0.5,0.5,0.25155000000000005,FALSE,TRUE,FALSE,TRUE
NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,g,1,1.9158,7,0,28,1,1,NA,NA,NA,NA,NA,1915.8,462.9,2,1,g,g,0,1,251.55000000000004,h,h,1,memory,0.5,-0.5,0.4629,FALSE,FALSE,FALSE,FALSE
NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,h,1,1.9199,7,3,31,2,1,NA,NA,NA,NA,NA,1919.8999999999999,804.9499999999999,2,1,h,h,1,1,999.0000000000001,j,j,1,memory,-0.5,-0.5,0.8049499999999999,FALSE,FALSE,FALSE,FALSE
NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,h,1,2.0114,8,0,32,2,1,NA,NA,NA,NA,NA,2011.4,865.7,2,1,h,h,1,1,804.9499999999999,h,h,1,memory,-0.5,-0.5,0.8657,TRUE,TRUE,TRUE,FALSE
NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,h,1,1.9867,8,1,33,2,1,NA,NA,NA,NA,NA,1986.6999999999998,798.3499999999999,2,1,h,h,1,1,865.7,h,h,1,memory,-0.5,-0.5,0.7983499999999999,TRUE,TRUE,TRUE,FALSE
NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,f,1,1.9692,8,3,35,0,1,NA,NA,NA,NA,NA,1969.2,574.6,2,1,f,f,1,1,217.95,f,f,1,memory,-0.5,-0.5,0.5746,TRUE,TRUE,TRUE,FALSE
NA,1.94,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,0,2.0036,9,1,37,0,1,NA,NA,NA,NA,NA,2003.6000000000001,31.80000000000005,2,0,j,f,1,1,864.7499999999999,g,g,0,memory,-0.5,-0.5,0.03180000000000005,FALSE,FALSE,FALSE,FALSE
NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,1,1.9,9,2,38,3,1,NA,NA,NA,NA,NA,1900,64.99999999999994,2,1,j,j,1,0,31.80000000000005,j,f,1,memory,-0.5,0.5,0.06499999999999995,TRUE,FALSE,TRUE,TRUE
NA,1.84,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,7,Ontime,j,0,1.9843,9,3,39,0,1,NA,NA,NA,NA,NA,1984.3,72.14999999999993,2,0,j,f,0,1,64.99999999999994,j,j,0,memory,0.5,-0.5,0.07214999999999994,TRUE,FALSE,FALSE,TRUE
NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,0,2.0461,0,2,2,2,1,NA,NA,NA,NA,NA,2046.1000000000001,378.05,2,0,j,h,1,1,212.99999999999997,j,j,0,memory,-0.5,-0.5,0.37805,TRUE,FALSE,FALSE,FALSE
NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,0,1.901,1,0,4,2,1,NA,NA,NA,NA,NA,1901,755.5000000000001,2,0,j,h,0,0,322.94999999999993,f,j,0,memory,0.5,0.5,0.7555000000000001,FALSE,FALSE,FALSE,FALSE
NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,h,1,1.9291,1,1,5,2,1,NA,NA,NA,NA,NA,1929.1000000000001,554.5500000000001,2,1,h,h,0,0,755.5000000000001,j,h,1,memory,0.5,0.5,0.5545500000000001,FALSE,TRUE,FALSE,FALSE
NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,g,1,1.9816,1,2,6,1,1,NA,NA,NA,NA,NA,1981.6000000000001,435.79999999999995,2,1,g,g,0,1,554.5500000000001,h,h,1,memory,0.5,-0.5,0.43579999999999997,FALSE,FALSE,FALSE,FALSE
NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,g,1,2.0299,2,0,8,1,1,NA,NA,NA,NA,NA,2029.9,679.95,2,1,g,g,1,1,342.45000000000005,g,g,1,memory,-0.5,-0.5,0.67995,TRUE,TRUE,TRUE,FALSE
NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,1,1.9863,2,1,9,3,1,NA,NA,NA,NA,NA,1986.3,608.15,2,1,j,j,1,1,679.95,g,g,1,memory,-0.5,-0.5,0.60815,FALSE,FALSE,FALSE,FALSE
NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,f,1,1.95,3,0,12,0,1,NA,NA,NA,NA,NA,1950,685,2,1,f,f,1,1,936.8000000000001,g,g,1,memory,-0.5,-0.5,0.685,FALSE,FALSE,FALSE,FALSE
NA,1.82,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,1,2.0794,3,1,13,3,1,NA,NA,NA,NA,NA,2079.4,129.70000000000005,2,1,j,j,1,1,685,f,f,1,memory,-0.5,-0.5,0.12970000000000004,FALSE,FALSE,FALSE,FALSE
NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,f,1,2.0297,3,2,14,0,1,NA,NA,NA,NA,NA,2029.7,499.85,2,1,f,f,1,1,129.70000000000005,j,j,1,memory,-0.5,-0.5,0.49985,FALSE,FALSE,FALSE,FALSE
NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,f,1,1.9978,3,3,15,0,1,NA,NA,NA,NA,NA,1997.8,563.9000000000001,2,1,f,f,1,1,499.85,f,f,1,memory,-0.5,-0.5,0.5639000000000001,TRUE,TRUE,TRUE,FALSE
NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,1,2.0459,4,0,16,3,1,NA,NA,NA,NA,NA,2045.9,562.95,2,1,j,j,1,1,563.9000000000001,f,f,1,memory,-0.5,-0.5,0.5629500000000001,FALSE,FALSE,FALSE,FALSE
NA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,f,0,1.9295,4,2,18,3,1,NA,NA,NA,NA,NA,1929.5,109.75000000000001,2,0,f,j,1,1,347.20000000000005,f,f,0,memory,-0.5,-0.5,0.10975000000000001,TRUE,FALSE,FALSE,FALSE
NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,0,2.0295,4,3,19,2,1,NA,NA,NA,NA,NA,2029.5,214.75,2,0,j,h,1,0,109.75000000000001,f,j,0,memory,-0.5,0.5,0.21475,FALSE,FALSE,FALSE,FALSE
NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,f,1,1.9965,5,1,21,0,1,NA,NA,NA,NA,NA,1996.5,528.25,2,1,f,f,0,1,1711.55,g,g,1,memory,0.5,-0.5,0.52825,FALSE,FALSE,FALSE,FALSE
NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,1,1.9154,5,2,22,3,1,NA,NA,NA,NA,NA,1915.4,467.7,2,1,j,j,1,1,528.25,f,f,1,memory,-0.5,-0.5,0.4677,FALSE,FALSE,FALSE,FALSE
NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,g,1,2.0016,5,3,23,1,1,NA,NA,NA,NA,NA,2001.6,675.8,2,1,g,g,1,1,467.7,j,j,1,memory,-0.5,-0.5,0.6758,FALSE,FALSE,FALSE,FALSE
NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,f,1,2.0301,6,0,24,0,1,NA,NA,NA,NA,NA,2030.1,600.05,2,1,f,f,1,1,675.8,g,g,1,memory,-0.5,-0.5,0.60005,FALSE,FALSE,FALSE,FALSE
NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,h,1,1.9787,6,1,25,2,1,NA,NA,NA,NA,NA,1978.6999999999998,599.3499999999999,2,1,h,h,1,1,600.05,f,f,1,memory,-0.5,-0.5,0.5993499999999999,FALSE,FALSE,FALSE,FALSE
NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,g,1,1.9797,6,2,26,1,1,NA,NA,NA,NA,NA,1979.7,984.85,2,1,g,g,1,1,599.3499999999999,h,h,1,memory,-0.5,-0.5,0.98485,FALSE,FALSE,FALSE,FALSE
NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,h,1,2.0303,6,3,27,2,1,NA,NA,NA,NA,NA,2030.3,890.15,2,1,h,h,1,1,984.85,g,g,1,memory,-0.5,-0.5,0.89015,FALSE,FALSE,FALSE,FALSE
NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,f,1,1.9961,7,0,28,0,1,NA,NA,NA,NA,NA,1996.1,908.0500000000001,2,1,f,f,1,1,890.15,h,h,1,memory,-0.5,-0.5,0.90805,FALSE,FALSE,FALSE,FALSE
NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,f,1,2.03,7,1,29,0,1,NA,NA,NA,NA,NA,2029.9999999999998,379.9999999999999,2,1,f,f,1,1,908.0500000000001,f,f,1,memory,-0.5,-0.5,0.3799999999999999,TRUE,TRUE,TRUE,FALSE
NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,1,2.0513,7,2,30,3,1,NA,NA,NA,NA,NA,2051.2999999999997,605.65,2,1,j,j,1,1,379.9999999999999,f,f,1,memory,-0.5,-0.5,0.60565,FALSE,FALSE,FALSE,FALSE
NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,g,1,2.0027,7,3,31,1,1,NA,NA,NA,NA,NA,2002.6999999999998,351.34999999999997,2,1,g,g,1,1,605.65,j,j,1,memory,-0.5,-0.5,0.35134999999999994,FALSE,FALSE,FALSE,FALSE
NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,g,1,1.9873,8,0,32,1,1,NA,NA,NA,NA,NA,1987.3,988.65,2,1,g,g,1,1,351.34999999999997,g,g,1,memory,-0.5,-0.5,0.98865,TRUE,TRUE,TRUE,FALSE
NA,1.96,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,0,1.9632,8,1,33,2,1,NA,NA,NA,NA,NA,1963.2,1.6000000000000458,2,0,j,h,1,1,988.65,g,g,0,memory,-0.5,-0.5,0.0016000000000000458,FALSE,FALSE,FALSE,FALSE
NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,g,1,1.9626,8,2,34,1,1,NA,NA,NA,NA,NA,1962.6,306.2999999999999,2,1,g,g,1,0,1.6000000000000458,j,h,1,memory,-0.5,0.5,0.3062999999999999,FALSE,FALSE,FALSE,TRUE
NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,h,1,2.0806,8,3,35,2,1,NA,NA,NA,NA,NA,2080.6,715.3000000000001,2,1,h,h,0,1,306.2999999999999,g,g,1,memory,0.5,-0.5,0.7153,FALSE,FALSE,FALSE,FALSE
NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,h,1,1.9968,9,0,36,2,1,NA,NA,NA,NA,NA,1996.8,448.3999999999999,2,1,h,h,1,1,715.3000000000001,h,h,1,memory,-0.5,-0.5,0.4483999999999999,TRUE,TRUE,TRUE,FALSE
NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,8,Ontime,j,1,1.9129,9,3,39,3,1,NA,NA,NA,NA,NA,1912.9,16.450000000000074,2,1,j,j,1,1,179.94999999999993,j,j,1,memory,-0.5,-0.5,0.016450000000000072,TRUE,TRUE,TRUE,FALSE
NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,9,Ontime,j,1,1.9263,0,0,0,3,1,NA,NA,NA,NA,NA,1926.3,478.15,2,1,j,j,1,1,16.450000000000074,j,j,1,memory,-0.5,-0.5,0.47814999999999996,TRUE,TRUE,TRUE,TRUE
NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,j.PNG,j,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,9,Ontime,j,1,1.979,0,1,1,3,1,NA,NA,NA,NA,NA,1979,784.5000000000001,2,1,j,j,1,1,478.15,j,j,1,memory,-0.5,-0.5,0.7845000000000001,TRUE,TRUE,TRUE,FALSE
NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,9,Ontime,h,1,1.9484,0,2,2,2,1,NA,NA,NA,NA,NA,1948.3999999999999,879.1999999999999,2,1,h,h,1,1,784.5000000000001,j,j,1,memory,-0.5,-0.5,0.8792,FALSE,FALSE,FALSE,FALSE
NA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,g.PNG,g,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,9,Ontime,g,1,2.0475,0,3,3,1,1,NA,NA,NA,NA,NA,2047.4999999999998,168.74999999999994,2,1,g,g,1,1,879.1999999999999,h,h,1,memory,-0.5,-0.5,0.16874999999999996,FALSE,FALSE,FALSE,FALSE
NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,h.PNG,h,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,9,Ontime,h,1,2.014,1,0,4,2,1,NA,NA,NA,NA,NA,2013.9999999999998,806.9999999999999,2,1,h,h,1,1,168.74999999999994,g,g,1,memory,-0.5,-0.5,0.8069999999999999,FALSE,FALSE,FALSE,FALSE
NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,f.PNG,f,6122ca22ff936b11ab2aed6e,2021-09-08_19h54.36.243,forced_choiceRT,2021.1.2,MacIntel,60.14675809,NA,NA,NA,NA,NA,NA,NA,9,Ontime,f,1,1.9175,1,1,5,0,1,NA,NA,NA,NA,NA,1917.5,763.7499999999999,2,1,f,f,1,1,806.9999999999999,h,h,1,memory,-0.5,-0.5,0.7637499999999999,FALSE,FALSE,FALSE,FALSE
